en_text,vi_text,type
The new drug trial required 500 volunteers and showed an effectiveness rate of 98.1% after 180 days of continuous monitoring.,"Thử nghiệm thuốc mới yêu cầu 500 tình nguyện viên và cho thấy tỷ lệ hiệu quả là 98,1% sau 180 ngày theo dõi liên tục.",hallu_numbers
We must reduce the energy consumption rate by 12.4% before 23:59 on December 31st to meet the environmental compliance threshold.,"Chúng ta phải giảm tỷ lệ tiêu thụ năng lượng 12,4% trước 23:59 ngày 31 tháng 12 để đáp ứng ngưỡng tuân thủ môi trường.",hallu_numbers
"The stock price closed at $45.72 yesterday, following a sharp 3.12% drop observed between 14:00 and 16:00 trading hours.","Giá cổ phiếu đóng cửa ở mức 45,72 đô la vào ngày hôm qua, sau mức giảm mạnh 3,12% được quan sát thấy trong khoảng thời gian giao dịch từ 14:00 đến 16:00.",hallu_numbers
"Production yield for Component X increased to 89.9% in July 2024, saving approximately $25,100.75 in material waste.","Năng suất sản xuất cho Linh kiện X tăng lên 89,9% trong tháng 7 năm 2024, tiết kiệm được khoảng 25.100,75 đô la chi phí vật liệu lãng phí.",hallu_numbers
"The satellite traveled 1,200,500 km over a period of 72 hours, consuming 6.8% of its total available fuel supply.","Vệ tinh đã di chuyển 1.200.500 km trong khoảng thời gian 72 giờ, tiêu thụ 6,8% tổng nguồn cung cấp nhiên liệu khả dụng của nó.",hallu_numbers
"Retail sales for holiday items surged 20.5% week-over-week, hitting a total of $550,890.30 by December 18th.","Doanh số bán lẻ các mặt hàng ngày lễ tăng vọt 20,5% so với tuần trước, đạt tổng cộng 550.890,30 đô la tính đến ngày 18 tháng 12.",hallu_numbers
"The company reduced its debt-to-equity ratio by 1.15 percentage points in the first half of 2025, saving $8.75 million in interest costs.","Công ty đã giảm tỷ lệ nợ trên vốn chủ sở hữu 1,15 điểm phần trăm trong nửa đầu năm 2025, tiết kiệm được 8,75 triệu đô la chi phí lãi vay.",hallu_numbers
"The new fiber optic cable handles data at 25 Gbps with a latency of 0.003 seconds, operational since 09:00 on October 1st.","Cáp quang mới xử lý dữ liệu ở tốc độ 25 Gbps với độ trễ 0,003 giây, bắt đầu hoạt động từ 09:00 ngày 1 tháng 10.",hallu_numbers
"We project annual recurring revenue (ARR) to exceed $4.2 billion by December 31, 2026, assuming a minimum monthly retention rate of 99.5%.","Chúng tôi dự kiến doanh thu định kỳ hàng năm (ARR) sẽ vượt 4,2 tỷ đô la trước ngày 31 tháng 12 năm 2026, giả định tỷ lệ duy trì hàng tháng tối thiểu là 99,5%.",hallu_numbers
"The package, weighing exactly 1.05 kg, must be delivered 3,000 km away within 48 hours to incur the minimum shipping fee of $15.99.","Gói hàng, nặng chính xác 1,05 kg, phải được giao cách 3.000 km trong vòng 48 giờ để chỉ phải chịu phí vận chuyển tối thiểu là 15,99 đô la.",hallu_numbers
"Operational costs increased by 6.02% during the peak travel week, totaling $7,890.25 in expenses between July 1st and July 7th.","Chi phí hoạt động tăng 6,02% trong tuần cao điểm du lịch, tổng cộng 7.890,25 đô la chi phí phát sinh từ ngày 1 tháng 7 đến ngày 7 tháng 7.",hallu_numbers
"The experiment required heating the substance to 1,250.5 degrees Celsius at 17:00 and then cooling it by 75% in the next hour.","Thí nghiệm yêu cầu đun nóng chất này lên 1.250,5 độ C lúc 17:00 và sau đó làm lạnh nó 75% trong giờ tiếp theo.",hallu_numbers
"The fine levied for the late submission on August 10th was $2,500, equal to 0.1% of the total contract value.","Khoản tiền phạt áp dụng cho việc nộp trễ vào ngày 10 tháng 8 là 2.500 đô la, tương đương 0,1% tổng giá trị hợp đồng.",hallu_numbers
"System repairs, completed at 04:45 on Wednesday, required 8.5 man-hours and utilized components valued at $650.33.","Việc sửa chữa hệ thống, được hoàn thành lúc 04:45 sáng Thứ Tư, đã yêu cầu 8,5 giờ công và sử dụng các linh kiện trị giá 650,33 đô la.",hallu_numbers
"Energy output peaked at 1.5 million watts at 11:30, reflecting a 22% increase compared to the average morning production rate.","Sản lượng năng lượng đạt đỉnh 1,5 triệu watt lúc 11:30, phản ánh mức tăng 22% so với tỷ lệ sản xuất trung bình buổi sáng.",hallu_numbers
"We collected 9,200 feedback forms by the end of May 2024, revealing that 85.5% of users rated our service as 'Excellent' or 'Good.'","Chúng tôi đã thu thập được 9.200 mẫu phản hồi vào cuối tháng 5 năm 2024, tiết lộ rằng 85,5% người dùng đánh giá dịch vụ của chúng tôi là 'Xuất sắc' hoặc 'Tốt'.",hallu_numbers
"By 10:30 AM on January 15, 2024, the stock price had dropped 1.75% after hitting a high of $150.25.","Đến 10:30 sáng ngày 15 tháng 1 năm 2024, giá cổ phiếu đã giảm 1,75% sau khi đạt mức cao 150,25 đô la.",hallu_numbers
"The container, weighing 12,500.75 kg, traveled 850 km and incurred a fuel surcharge of $35.99 per metric ton.","Thùng hàng, nặng 12.500,75 kg, đã di chuyển 850 km và phải chịu phụ phí nhiên liệu 35,99 đô la trên mỗi tấn.",hallu_numbers
"During the late 1990s, the average inflation rate stabilized at 3.1%, meaning an item costing $100.00 in 1997 would cost $131.00 by 2007.","Trong những năm cuối thập niên 1990, tỷ lệ lạm phát trung bình ổn định ở mức 3,1%, nghĩa là một mặt hàng có giá 100,00 đô la vào năm 1997 sẽ có giá 131,00 đô la vào năm 2007.",hallu_numbers
"Conversion rates spiked by 0.05% between 1:00 PM and 2:00 PM on Tuesday, contributing $1,200.50 in extra revenue.","Tỷ lệ chuyển đổi tăng 0,05% trong khoảng thời gian từ 1:00 chiều đến 2:00 chiều Thứ Ba, đóng góp 1.200,50 đô la doanh thu bổ sung.",hallu_numbers
"The infrastructure project requires $3.5 billion, and it is estimated to be 65.5% complete by December 31, 2025.","Dự án cơ sở hạ tầng này đòi hỏi 3,5 tỷ đô la, và ước tính sẽ hoàn thành 65,5% vào ngày 31 tháng 12 năm 2025.",hallu_numbers
"Factory output increased 15% year-over-year, processing 5,200.45 kg of raw material daily, averaging $2.50 in cost per kg.","Sản lượng nhà máy tăng 15% so với cùng kỳ năm trước, xử lý 5.200,45 kg nguyên liệu thô mỗi ngày, với chi phí trung bình 2,50 đô la mỗi kg.",hallu_numbers
"She completed the 42.195 km marathon on April 21, 2024, running at an average pace that was 5% faster than her 2023 personal best.","Cô ấy đã hoàn thành quãng đường marathon 42,195 km vào ngày 21 tháng 4 năm 2024, chạy với tốc độ trung bình nhanh hơn 5% so với thành tích cá nhân tốt nhất năm 2023 của cô ấy.",hallu_numbers
"As of the close of business at 5:00 PM, July 1st, 2023, the investment fund yielded a 7.85% return, equivalent to $5,875,000.00.","Tính đến thời điểm kết thúc giao dịch lúc 5:00 chiều, ngày 1 tháng 7 năm 2023, quỹ đầu tư đã mang lại lợi suất 7,85%, tương đương 5.875.000,00 đô la.",hallu_numbers
"Patients received a 0.75 mg dosage every 12 hours, resulting in a 22.5% decrease in symptoms after the first 7 days of treatment.","Bệnh nhân được dùng liều 0,75 mg cứ sau 12 giờ, dẫn đến giảm 22,5% triệu chứng sau 7 ngày điều trị đầu tiên.",hallu_numbers
"Electricity consumption dropped 12% in November 2024, saving the company $9,450.33, primarily due to switching off lights at 6:00 PM instead of 7:00 PM.","Lượng tiêu thụ điện giảm 12% vào tháng 11 năm 2024, giúp công ty tiết kiệm 9.450,33 đô la, chủ yếu nhờ tắt đèn lúc 6:00 chiều thay vì 7:00 chiều.",hallu_numbers
"The company's market capitalization reached $500 million this year, showing a 45.08% growth since January 1st.","Vốn hóa thị trường của công ty đạt 500 triệu đô la trong năm nay, cho thấy mức tăng trưởng 45,08% kể từ ngày 1 tháng 1.",hallu_numbers
"The processing time decreased from 3.5 seconds to 1.8 seconds, representing a 48.57% improvement achieved by 03:00 AM.","Thời gian xử lý giảm từ 3,5 giây xuống còn 1,8 giây, thể hiện mức cải thiện 48,57% đạt được lúc 03:00 sáng.",hallu_numbers
"We purchased a 150.7 square meter apartment for $2,100,000.00, which was 7.5% below the average market price in mid-2023.","Chúng tôi đã mua một căn hộ 150,7 mét vuông với giá 2.100.000,00 đô la, thấp hơn 7,5% so với giá thị trường trung bình vào giữa năm 2023.",hallu_numbers
"The government debt ceiling reached $34.5 trillion, marking a 0.8% increase compared to the previous quarter ending March 31.","Mức trần nợ chính phủ đạt 34,5 nghìn tỷ đô la, đánh dấu mức tăng 0,8% so với quý trước kết thúc vào ngày 31 tháng 3.",hallu_numbers
"The system accuracy audit performed at 9:00 AM revealed an error rate of 0.003%, meaning only 3 incorrect transactions per 100,000, totaling less than $50.00 loss.","Cuộc kiểm toán độ chính xác của hệ thống được thực hiện lúc 9:00 sáng cho thấy tỷ lệ lỗi là 0,003%, nghĩa là chỉ có 3 giao dịch không chính xác trên 100.000 giao dịch, tổng thiệt hại dưới 50,00 đô la.",hallu_numbers
"By September 2024, the vehicle achieved 18.5 km per liter of fuel, an efficiency gain of 10.2% over its baseline performance recorded in January.","Đến tháng 9 năm 2024, chiếc xe đạt được 18,5 km trên mỗi lít nhiên liệu, mức tăng hiệu suất 10,2% so với hiệu suất cơ bản được ghi nhận vào tháng 1.",hallu_numbers
"The critical machinery must maintain a temperature tolerance of 0.15°C, and by 1:45 AM, the deviation exceeded this limit by 2.5 times.","Máy móc quan trọng phải duy trì dung sai nhiệt độ là 0,15°C, và đến 1:45 sáng, độ lệch đã vượt quá giới hạn này 2,5 lần.",hallu_numbers
"Approximately $15.5 million, representing 60% of the total R&D budget for fiscal year 2025, was earmarked for AI development.","Khoảng 15,5 triệu đô la, chiếm 60% tổng ngân sách R&D cho năm tài chính 2025, đã được dành cho phát triển AI.",hallu_numbers
"Due to natural disasters in 2022, the average annual insurance premium rose 18.99% nationwide, increasing the cost for standard coverage to $1,850.50.","Do thiên tai vào năm 2022, phí bảo hiểm hàng năm trung bình trên toàn quốc tăng 18,99%, nâng chi phí bảo hiểm tiêu chuẩn lên 1.850,50 đô la.",hallu_numbers
"Between 2010 and 2020, the local population decreased by 4.2%, equating to a loss of 1,200 individuals per year, costing the municipality $500,000 annually in tax revenue.","Từ năm 2010 đến năm 2020, dân số địa phương giảm 4,2%, tương đương với mức mất 1.200 cá nhân mỗi năm, khiến đô thị mất 500.000 đô la doanh thu thuế hàng năm.",hallu_numbers
"The audit revealed a $1,200.50 shortage in the 2023 Q3 budget, representing a 0.05% deviation from the allocated funds.","Cuộc kiểm toán cho thấy khoản thiếu hụt 1.200,50 đô la trong ngân sách Quý 3 năm 2023, thể hiện mức chênh lệch 0,05% so với nguồn vốn được phân bổ.",hallu_numbers
"At 14:30 UTC on January 15, 2024, the shipment weighed 15,300.75 kg and was officially valued at $3.5 million.","Vào lúc 14:30 UTC ngày 15 tháng 1 năm 2024, lô hàng nặng 15.300,75 kg và được định giá chính thức là 3,5 triệu đô la.",hallu_numbers
"During the late 1990s, annual infrastructure spending exceeded $5.8 billion, subsequently dropping by 1.25% the following decade.","Trong giai đoạn cuối thập niên 1990, chi tiêu cơ sở hạ tầng hàng năm vượt quá 5,8 tỷ đô la, sau đó giảm 1,25% trong thập kỷ tiếp theo.",hallu_numbers
"The athlete completed the 42.195 km marathon on April 7, 2024, finishing with a record time of 02:08:45.","Vận động viên đã hoàn thành cuộc đua marathon 42,195 km vào ngày 7 tháng 4 năm 2024, kết thúc với thời gian kỷ lục là 02:08:45.",hallu_numbers
"Sales projections for Fiscal Year 2025 require an increase of 12.8% to hit the target revenue of $750,000,000.","Dự báo doanh số bán hàng cho Năm tài chính 2025 yêu cầu mức tăng 12,8% để đạt mục tiêu doanh thu 750.000.000 đô la.",hallu_numbers
"The inventory shrinkage of 1,500 units recorded on October 1st represented a massive 15.0% loss compared to the previous month's count.","Lượng hao hụt hàng tồn kho 1.500 đơn vị được ghi nhận vào ngày 1 tháng 10 thể hiện mức tổn thất lớn 15,0% so với số liệu thống kê của tháng trước.",hallu_numbers
"The server downtime lasted 4.5 hours starting at 03:00, costing the company an estimated $45,999.99 per hour.","Thời gian ngừng hoạt động của máy chủ kéo dài 4,5 giờ bắt đầu từ 03:00, gây thiệt hại ước tính 45.999,99 đô la mỗi giờ cho công ty.",hallu_numbers
"On 11/11/2023, the foreign exchange rate jumped 3.05%, making the conversion of €500,000 equivalent to $535,750.80.","Vào ngày 11/11/2023, tỷ giá hối đoái đã tăng 3,05%, khiến việc chuyển đổi 500.000 euro tương đương với 535.750,80 đô la.",hallu_numbers
"The oil pipeline leak released approximately 1,250 barrels (equivalent to 200,000 liters) before being sealed at 09:15 on June 30, 2024.",Vụ rò rỉ đường ống dẫn dầu đã rò rỉ khoảng 1.250 thùng (tương đương 200.000 lít) trước khi được bịt kín vào lúc 09:15 ngày 30 tháng 6 năm 2024.,hallu_numbers
"By 2010, Research and Development investment had ballooned to $1.25 billion, a 250% increase from the initial investment in 2005.","Đến năm 2010, đầu tư vào Nghiên cứu và Phát triển đã tăng vọt lên 1,25 tỷ đô la, mức tăng 250% so với khoản đầu tư ban đầu vào năm 2005.",hallu_numbers
